postal_code,locality,municipality_code,municipality_name,county_code,county_name
79335,Leksand,,,,"Dalarnas län"
79336,Leksand,,,,"Dalarnas län"
79340,Insjön,,,,"Dalarnas län"
79350,Leksand,,,,"Dalarnas län"
79360,Siljansnäs,,,,"Dalarnas län"
79370,Tällberg,,,,"Dalarnas län"
79380,Leksand,,,,"Dalarnas län"
79385,Insjön,,,,"Dalarnas län"
79386,Insjön,,,,"Dalarnas län"
79390,Leksand,,,,"Dalarnas län"
79391,Leksand,,,,"Dalarnas län"
79392,Leksand,,,,"Dalarnas län"
79393,Djura,,,,"Dalarnas län"
79394,Tällberg,,,,"Dalarnas län"
79397,Siljansnäs,,,,"Dalarnas län"
79024,Toftbyn,,,,"Dalarnas län"
79070,Furudal,,,,"Dalarnas län"
79501,Rättvik,,,,"Dalarnas län"
79503,Rättvik,,,,"Dalarnas län"
79521,Rättvik,,,,"Dalarnas län"
79522,Rättvik,,,,"Dalarnas län"
79523,Rättvik,,,,"Dalarnas län"
79530,Rättvik,,,,"Dalarnas län"
79531,Rättvik,,,,"Dalarnas län"
79532,Rättvik,,,,"Dalarnas län"
79533,Rättvik,,,,"Dalarnas län"
79535,Rättvik,,,,"Dalarnas län"
79536,Rättvik,,,,"Dalarnas län"
79570,Vikarbyn,,,,"Dalarnas län"
79571,Furudal,,,,"Dalarnas län"
79580,Rättvik,,,,"Dalarnas län"
79590,Rättvik,,,,"Dalarnas län"
79591,Rättvik,,,,"Dalarnas län"
79592,Rättvik,,,,"Dalarnas län"
79595,Vikarbyn,,,,"Dalarnas län"
79596,"Boda Kyrkby",,,,"Dalarnas län"
79401,Orsa,,,,"Dalarnas län"
79421,Orsa,,,,"Dalarnas län"
79422,Orsa,,,,"Dalarnas län"
79430,Orsa,,,,"Dalarnas län"
79431,Orsa,,,,"Dalarnas län"
79432,Orsa,,,,"Dalarnas län"
79433,Orsa,,,,"Dalarnas län"
79434,Orsa,,,,"Dalarnas län"
79490,Orsa,,,,"Dalarnas län"
79491,Orsa,,,,"Dalarnas län"
79492,Orsa,,,,"Dalarnas län"
79493,Orsa,,,,"Dalarnas län"
79495,Skattungbyn,,,,"Dalarnas län"
79498,Orsa,,,,"Dalarnas län"
78066,Rörbäcksnäs,,,,"Dalarnas län"
78069,Sörsjön,,,,"Dalarnas län"
79090,Särna,,,,"Dalarnas län"
79091,Idre,,,,"Dalarnas län"
79601,Älvdalen,,,,"Dalarnas län"
79602,Älvdalen,,,,"Dalarnas län"
79621,Älvdalen,,,,"Dalarnas län"
79622,Älvdalen,,,,"Dalarnas län"
79625,Älvdalen,,,,"Dalarnas län"
79626,Älvdalen,,,,"Dalarnas län"
79630,Älvdalen,,,,"Dalarnas län"
79631,Älvdalen,,,,"Dalarnas län"
79690,Älvdalen,,,,"Dalarnas län"
79691,Älvdalen,,,,"Dalarnas län"
79692,Älvdalen,,,,"Dalarnas län"
79699,Älvdalen,,,,"Dalarnas län"
79731,Särna,,,,"Dalarnas län"
79771,Idre,,,,"Dalarnas län"
79792,Idre,,,,"Dalarnas län"
77292,Grängesberg,,,,"Dalarnas län"
77701,Smedjebacken,,,,"Dalarnas län"
77703,Söderbärke,,,,"Dalarnas län"
77721,Smedjebacken,,,,"Dalarnas län"
77722,Smedjebacken,,,,"Dalarnas län"
77723,Smedjebacken,,,,"Dalarnas län"
77725,Smedjebacken,,,,"Dalarnas län"
77730,Smedjebacken,,,,"Dalarnas län"
77731,Smedjebacken,,,,"Dalarnas län"
77732,Smedjebacken,,,,"Dalarnas län"
77733,Smedjebacken,,,,"Dalarnas län"
77734,Smedjebacken,,,,"Dalarnas län"
77750,Smedjebacken,,,,"Dalarnas län"
77751,Smedjebacken,,,,"Dalarnas län"
77760,Söderbärke,,,,"Dalarnas län"
77780,Smedjebacken,,,,"Dalarnas län"
77781,Smedjebacken,,,,"Dalarnas län"
77782,Smedjebacken,,,,"Dalarnas län"
77790,Smedjebacken,,,,"Dalarnas län"
77791,Smedjebacken,,,,"Dalarnas län"
77793,Söderbärke,,,,"Dalarnas län"
77794,Söderbärke,,,,"Dalarnas län"
79201,Mora,,,,"Dalarnas län"
79202,Mora,,,,"Dalarnas län"
79203,Mora,,,,"Dalarnas län"
79205,Sollerön,,,,"Dalarnas län"
79208,Mora,,,,"Dalarnas län"
79221,Mora,,,,"Dalarnas län"
79222,Mora,,,,"Dalarnas län"
79223,Mora,,,,"Dalarnas län"
79224,Mora,,,,"Dalarnas län"
79225,Mora,,,,"Dalarnas län"
79226,Mora,,,,"Dalarnas län"
79227,Mora,,,,"Dalarnas län"
79230,Mora,,,,"Dalarnas län"
79231,Mora,,,,"Dalarnas län"
79232,Mora,,,,"Dalarnas län"
79233,Mora,,,,"Dalarnas län"
79234,Mora,,,,"Dalarnas län"
79235,Mora,,,,"Dalarnas län"
79236,Mora,,,,"Dalarnas län"
79237,Mora,,,,"Dalarnas län"
79250,Mora,,,,"Dalarnas län"
79251,Mora,,,,"Dalarnas län"
79252,Mora,,,,"Dalarnas län"
79253,Mora,,,,"Dalarnas län"
79275,Färnäs,,,,"Dalarnas län"
79277,Nusnäs,,,,"Dalarnas län"
79280,Mora,,,,"Dalarnas län"
79285,Mora,,,,"Dalarnas län"
79290,Sollerön,,,,"Dalarnas län"
79291,Mora,,,,"Dalarnas län"
79292,Mora,,,,"Dalarnas län"
79293,Venjan,,,,"Dalarnas län"
79294,Mora,,,,"Dalarnas län"
79295,Mora,,,,"Dalarnas län"
79296,Våmhus,,,,"Dalarnas län"
79297,Mora,,,,"Dalarnas län"
79298,Garsås,,,,"Dalarnas län"
79015,Sundborn,,,,"Dalarnas län"
79020,Grycksbo,,,,"Dalarnas län"
79021,Bjursås,,,,"Dalarnas län"
79022,Sågmyra,,,,"Dalarnas län"
79023,Svärdsjö,,,,"Dalarnas län"
79025,Linghed,,,,"Dalarnas län"
79101,Falun,,,,"Dalarnas län"
79105,Falun,,,,"Dalarnas län"
79106,Falun,,,,"Dalarnas län"
79107,Falun,,,,"Dalarnas län"
79109,Falun,,,,"Dalarnas län"
79110,Falun,,,,"Dalarnas län"
79111,Falun,,,,"Dalarnas län"
79112,Falun,,,,"Dalarnas län"
79113,Falun,,,,"Dalarnas län"
79114,Falun,,,,"Dalarnas län"
79116,Falun,,,,"Dalarnas län"
79117,Falun,,,,"Dalarnas län"
79118,Falun,,,,"Dalarnas län"
79119,Falun,,,,"Dalarnas län"
79121,Falun,,,,"Dalarnas län"
79122,Falun,,,,"Dalarnas län"
79123,Falun,,,,"Dalarnas län"
79124,Falun,,,,"Dalarnas län"
79125,Falun,,,,"Dalarnas län"
79126,Falun,,,,"Dalarnas län"
79127,Falun,,,,"Dalarnas län"
79128,Falun,,,,"Dalarnas län"
79129,Falun,,,,"Dalarnas län"
79130,Falun,,,,"Dalarnas län"
79131,Falun,,,,"Dalarnas län"
79132,Falun,,,,"Dalarnas län"
79133,Falun,,,,"Dalarnas län"
79134,Falun,,,,"Dalarnas län"
79135,Falun,,,,"Dalarnas län"
79136,Falun,,,,"Dalarnas län"
79137,Falun,,,,"Dalarnas län"
79138,Falun,,,,"Dalarnas län"
79140,Falun,,,,"Dalarnas län"
79141,Falun,,,,"Dalarnas län"
79142,Falun,,,,"Dalarnas län"
79143,Falun,,,,"Dalarnas län"
79144,Falun,,,,"Dalarnas län"
79145,Falun,,,,"Dalarnas län"
79146,Falun,,,,"Dalarnas län"
79147,Falun,,,,"Dalarnas län"
79150,Falun,,,,"Dalarnas län"
79151,Falun,,,,"Dalarnas län"
79152,Falun,,,,"Dalarnas län"
79153,Falun,,,,"Dalarnas län"
79155,Falun,,,,"Dalarnas län"
79156,Falun,,,,"Dalarnas län"
79160,Falun,,,,"Dalarnas län"
79161,Falun,,,,"Dalarnas län"
79162,Falun,,,,"Dalarnas län"
79170,Falun,,,,"Dalarnas län"
79171,Falun,,,,"Dalarnas län"
79172,Falun,,,,"Dalarnas län"
79173,Falun,,,,"Dalarnas län"
79174,Falun,,,,"Dalarnas län"
79175,Falun,,,,"Dalarnas län"
79176,Falun,,,,"Dalarnas län"
79177,Falun,,,,"Dalarnas län"
79179,Falun,,,,"Dalarnas län"
79180,Falun,,,,"Dalarnas län"
79182,Falun,,,,"Dalarnas län"
79183,Falun,,,,"Dalarnas län"
79184,Falun,,,,"Dalarnas län"
79185,Falun,,,,"Dalarnas län"
79186,Falun,,,,"Dalarnas län"
79187,Falun,,,,"Dalarnas län"
79188,Falun,,,,"Dalarnas län"
79189,Falun,,,,"Dalarnas län"
79191,Falun,,,,"Dalarnas län"
79192,Falun,,,,"Dalarnas län"
79193,Falun,,,,"Dalarnas län"
79194,Falun,,,,"Dalarnas län"
79195,Falun,,,,"Dalarnas län"
79196,Falun,,,,"Dalarnas län"
78100,Borlänge,,,,"Dalarnas län"
78101,Borlänge,,,,"Dalarnas län"
78102,Borlänge,,,,"Dalarnas län"
78105,Borlänge,,,,"Dalarnas län"
78106,Borlänge,,,,"Dalarnas län"
78107,Borlänge,,,,"Dalarnas län"
78110,Borlänge,,,,"Dalarnas län"
78121,Borlänge,,,,"Dalarnas län"
78122,Borlänge,,,,"Dalarnas län"
78123,Borlänge,,,,"Dalarnas län"
78124,Borlänge,,,,"Dalarnas län"
78126,Borlänge,,,,"Dalarnas län"
78127,Borlänge,,,,"Dalarnas län"
78128,Borlänge,,,,"Dalarnas län"
78129,Borlänge,,,,"Dalarnas län"
78168,Borlänge,,,,"Dalarnas län"
78170,Borlänge,,,,"Dalarnas län"
78171,Borlänge,,,,"Dalarnas län"
78172,Borlänge,,,,"Dalarnas län"
78173,Borlänge,,,,"Dalarnas län"
78174,Borlänge,,,,"Dalarnas län"
78181,Borlänge,,,,"Dalarnas län"
78182,Borlänge,,,,"Dalarnas län"
78183,Borlänge,,,,"Dalarnas län"
78184,Borlänge,,,,"Dalarnas län"
78185,Borlänge,,,,"Dalarnas län"
78187,Borlänge,,,,"Dalarnas län"
78188,Borlänge,,,,"Dalarnas län"
78189,Borlänge,,,,"Dalarnas län"
78190,Borlänge,,,,"Dalarnas län"
78191,Borlänge,,,,"Dalarnas län"
78193,Borlänge,,,,"Dalarnas län"
78194,Borlänge,,,,"Dalarnas län"
78195,Borlänge,,,,"Dalarnas län"
78196,Borlänge,,,,"Dalarnas län"
78197,Borlänge,,,,"Dalarnas län"
78198,Borlänge,,,,"Dalarnas län"
78401,Borlänge,,,,"Dalarnas län"
78430,Borlänge,,,,"Dalarnas län"
78431,Borlänge,,,,"Dalarnas län"
78432,Borlänge,,,,"Dalarnas län"
78433,Borlänge,,,,"Dalarnas län"
78434,Borlänge,,,,"Dalarnas län"
78435,Borlänge,,,,"Dalarnas län"
78436,Borlänge,,,,"Dalarnas län"
78437,Borlänge,,,,"Dalarnas län"
78439,Borlänge,,,,"Dalarnas län"
78440,Borlänge,,,,"Dalarnas län"
78441,Borlänge,,,,"Dalarnas län"
78442,Borlänge,,,,"Dalarnas län"
78443,Borlänge,,,,"Dalarnas län"
78444,Borlänge,,,,"Dalarnas län"
78445,Borlänge,,,,"Dalarnas län"
78450,Borlänge,,,,"Dalarnas län"
78451,Borlänge,,,,"Dalarnas län"
78452,Borlänge,,,,"Dalarnas län"
78453,Borlänge,,,,"Dalarnas län"
78454,Borlänge,,,,"Dalarnas län"
78455,Borlänge,,,,"Dalarnas län"
78456,Borlänge,,,,"Dalarnas län"
78460,Borlänge,,,,"Dalarnas län"
78461,Borlänge,,,,"Dalarnas län"
78462,Borlänge,,,,"Dalarnas län"
78463,Borlänge,,,,"Dalarnas län"
78465,Borlänge,,,,"Dalarnas län"
78466,Borlänge,,,,"Dalarnas län"
78467,Borlänge,,,,"Dalarnas län"
78468,Borlänge,,,,"Dalarnas län"
78472,Borlänge,,,,"Dalarnas län"
78473,Borlänge,,,,"Dalarnas län"
78474,Borlänge,,,,"Dalarnas län"
78475,Borlänge,,,,"Dalarnas län"
78476,Borlänge,,,,"Dalarnas län"
78477,Borlänge,,,,"Dalarnas län"
78478,Borlänge,,,,"Dalarnas län"
79341,Insjön,,,,"Dalarnas län"
78160,Gustafs,,,,"Dalarnas län"
78161,Gustafs,,,,"Dalarnas län"
78162,Gustafs,,,,"Dalarnas län"
78169,Börlänga,,,,"Dalarnas län"
78192,BORLÄNGE,,,,"Dalarnas län"
78301,Säter,,,,"Dalarnas län"
78321,Säter,,,,"Dalarnas län"
78322,Säter,,,,"Dalarnas län"
78323,Säter,,,,"Dalarnas län"
78327,Säter,,,,"Dalarnas län"
78330,Säter,,,,"Dalarnas län"
78331,Säter,,,,"Dalarnas län"
78332,Säter,,,,"Dalarnas län"
78334,Säter,,,,"Dalarnas län"
78335,Säter,,,,"Dalarnas län"
78350,Gustafs,,,,"Dalarnas län"
78390,Säter,,,,"Dalarnas län"
78391,Säter,,,,"Dalarnas län"
78392,"Stora Skedvi",,,,"Dalarnas län"
78395,Gustafs,,,,"Dalarnas län"
77070,Långshyttan,,,,"Dalarnas län"
77071,Stjärnsund,,,,"Dalarnas län"
77601,Hedemora,,,,"Dalarnas län"
77606,Långshyttan,,,,"Dalarnas län"
77621,Hedemora,,,,"Dalarnas län"
77622,Hedemora,,,,"Dalarnas län"
77623,Hedemora,,,,"Dalarnas län"
77628,Hedemora,,,,"Dalarnas län"
77630,Hedemora,,,,"Dalarnas län"
77631,Hedemora,,,,"Dalarnas län"
77632,Hedemora,,,,"Dalarnas län"
77633,Hedemora,,,,"Dalarnas län"
77634,Hedemora,,,,"Dalarnas län"
77635,Hedemora,,,,"Dalarnas län"
77636,Hedemora,,,,"Dalarnas län"
77670,Vikmanshyttan,,,,"Dalarnas län"
77671,Långshyttan,,,,"Dalarnas län"
77672,Långshyttan,,,,"Dalarnas län"
77673,Långshyttan,,,,"Dalarnas län"
77674,Stjärnsund,,,,"Dalarnas län"
77690,Hedemora,,,,"Dalarnas län"
77691,Hedemora,,,,"Dalarnas län"
77692,Hedemora,,,,"Dalarnas län"
77693,Hedemora,,,,"Dalarnas län"
77695,Vikmanshyttan,,,,"Dalarnas län"
77696,Dala-Husby,,,,"Dalarnas län"
77697,Dala-Husby,,,,"Dalarnas län"
77698,Garpenberg,,,,"Dalarnas län"
78393,"Stora Skedvi",,,,"Dalarnas län"
77401,Avesta,,,,"Dalarnas län"
77404,Horndal,,,,"Dalarnas län"
77421,Avesta,,,,"Dalarnas län"
77422,Avesta,,,,"Dalarnas län"
77423,Avesta,,,,"Dalarnas län"
77424,Avesta,,,,"Dalarnas län"
77427,Avesta,,,,"Dalarnas län"
77429,Avesta,,,,"Dalarnas län"
77430,Avesta,,,,"Dalarnas län"
77431,Avesta,,,,"Dalarnas län"
77432,Avesta,,,,"Dalarnas län"
77433,Avesta,,,,"Dalarnas län"
77434,Avesta,,,,"Dalarnas län"
77435,Avesta,,,,"Dalarnas län"
77440,Avesta,,,,"Dalarnas län"
77441,Avesta,,,,"Dalarnas län"
77460,Avesta,,,,"Dalarnas län"
77461,Avesta,,,,"Dalarnas län"
77462,Avesta,,,,"Dalarnas län"
77463,Avesta,,,,"Dalarnas län"
77467,Horndal,,,,"Dalarnas län"
77480,Avesta,,,,"Dalarnas län"
77481,Avesta,,,,"Dalarnas län"
77482,Avesta,,,,"Dalarnas län"
77489,Fors,,,,"Dalarnas län"
77491,Avesta,,,,"Dalarnas län"
77492,Avesta,,,,"Dalarnas län"
77493,Avesta,,,,"Dalarnas län"
77494,Avesta,,,,"Dalarnas län"
77497,Fors,,,,"Dalarnas län"
77498,Horndal,,,,"Dalarnas län"
77499,"By Kyrkby",,,,"Dalarnas län"
77525,Krylbo,,,,"Dalarnas län"
77526,Krylbo,,,,"Dalarnas län"
77528,Krylbo,,,,"Dalarnas län"
77550,Krylbo,,,,"Dalarnas län"
77551,Krylbo,,,,"Dalarnas län"
77552,Krylbo,,,,"Dalarnas län"
77553,Krylbo,,,,"Dalarnas län"
77554,Krylbo,,,,"Dalarnas län"
77570,Krylbo,,,,"Dalarnas län"
77571,Krylbo,,,,"Dalarnas län"
77595,Krylbo,,,,"Dalarnas län"
77596,Krylbo,,,,"Dalarnas län"
77010,Fredriksberg,,,,"Dalarnas län"
77012,Sunnansjö,,,,"Dalarnas län"
77013,Grangärde,,,,"Dalarnas län"
77014,Nyhammar,,,,"Dalarnas län"
77101,Ludvika,,,,"Dalarnas län"
77121,Ludvika,,,,"Dalarnas län"
77122,Ludvika,,,,"Dalarnas län"
77123,Ludvika,,,,"Dalarnas län"
77124,Ludvika,,,,"Dalarnas län"
77125,Ludvika,,,,"Dalarnas län"
77126,Ludvika,,,,"Dalarnas län"
77128,Ludvika,,,,"Dalarnas län"
77130,Ludvika,,,,"Dalarnas län"
77131,Ludvika,,,,"Dalarnas län"
77132,Ludvika,,,,"Dalarnas län"
77133,Ludvika,,,,"Dalarnas län"
77134,Ludvika,,,,"Dalarnas län"
77135,Ludvika,,,,"Dalarnas län"
77136,Ludvika,,,,"Dalarnas län"
77140,Ludvika,,,,"Dalarnas län"
77141,Ludvika,,,,"Dalarnas län"
77142,Ludvika,,,,"Dalarnas län"
77143,Ludvika,,,,"Dalarnas län"
77150,Ludvika,,,,"Dalarnas län"
77151,Ludvika,,,,"Dalarnas län"
77152,Ludvika,,,,"Dalarnas län"
77153,Ludvika,,,,"Dalarnas län"
77154,Ludvika,,,,"Dalarnas län"
77155,Ludvika,,,,"Dalarnas län"
77160,Ludvika,,,,"Dalarnas län"
77165,Ludvika,,,,"Dalarnas län"
77180,Ludvika,,,,"Dalarnas län"
77181,Ludvika,,,,"Dalarnas län"
77182,Ludvika,,,,"Dalarnas län"
77183,Ludvika,,,,"Dalarnas län"
77184,Ludvika,,,,"Dalarnas län"
77190,Ludvika,,,,"Dalarnas län"
77192,Ludvika,,,,"Dalarnas län"
77194,Ludvika,,,,"Dalarnas län"
77201,Grängesberg,,,,"Dalarnas län"
77221,Grängesberg,,,,"Dalarnas län"
77222,Grängesberg,,,,"Dalarnas län"
77230,Grängesberg,,,,"Dalarnas län"
77231,Grängesberg,,,,"Dalarnas län"
77232,Grängesberg,,,,"Dalarnas län"
77240,Grängesberg,,,,"Dalarnas län"
77250,Grängesberg,,,,"Dalarnas län"
77270,Saxdalen,,,,"Dalarnas län"
77280,Grängesberg,,,,"Dalarnas län"
77290,Grängesberg,,,,"Dalarnas län"
78199,Idkerberget,,,,"Dalarnas län"
77103,Ludvika,,,,"Dalarnas län"
77120,Ludvika,,,,"Dalarnas län"
77220,Grängesberg,,,,"Dalarnas län"
77402,Avesta,,,,"Dalarnas län"
77420,Avesta,,,,"Dalarnas län"
77602,Vikmanshyttan,,,,"Dalarnas län"
77620,Hedemora,,,,"Dalarnas län"
77720,Smedjebacken,,,,"Dalarnas län"
78115,Borlänge,,,,"Dalarnas län"
78120,Borlänge,,,,"Dalarnas län"
78203,Malung,,,,"Dalarnas län"
78220,Malung,,,,"Dalarnas län"
78320,Säter,,,,"Dalarnas län"
79120,Falun,,,,"Dalarnas län"
79207,Mora,,,,"Dalarnas län"
79220,Mora,,,,"Dalarnas län"
79320,Leksand,,,,"Dalarnas län"
79420,Orsa,,,,"Dalarnas län"
79520,Rättvik,,,,"Dalarnas län"
79620,Älvdalen,,,,"Dalarnas län"
81601,Ockelbo,,,,"Gävleborgs län"
81621,Ockelbo,,,,"Gävleborgs län"
81622,Ockelbo,,,,"Gävleborgs län"
81623,Ockelbo,,,,"Gävleborgs län"
81625,Ockelbo,,,,"Gävleborgs län"
81626,Ockelbo,,,,"Gävleborgs län"
81630,Ockelbo,,,,"Gävleborgs län"
81631,Ockelbo,,,,"Gävleborgs län"
81680,Ockelbo,,,,"Gävleborgs län"
81690,Ockelbo,,,,"Gävleborgs län"
81691,Jädraås,,,,"Gävleborgs län"
81692,Lingbo,,,,"Gävleborgs län"
81693,Ockelbo,,,,"Gävleborgs län"
81694,Ockelbo,,,,"Gävleborgs län"
81301,Hofors,,,,"Gävleborgs län"
81302,Torsåker,,,,"Gävleborgs län"
81321,Hofors,,,,"Gävleborgs län"
81322,Hofors,,,,"Gävleborgs län"
81323,Hofors,,,,"Gävleborgs län"
81327,Hofors,,,,"Gävleborgs län"
81330,Hofors,,,,"Gävleborgs län"
81331,Hofors,,,,"Gävleborgs län"
81332,Hofors,,,,"Gävleborgs län"
81333,Hofors,,,,"Gävleborgs län"
81334,Hofors,,,,"Gävleborgs län"
81335,Hofors,,,,"Gävleborgs län"
81336,Hofors,,,,"Gävleborgs län"
81340,Torsåker,,,,"Gävleborgs län"
81381,Hofors,,,,"Gävleborgs län"
81382,Hofors,,,,"Gävleborgs län"
81391,Hofors,,,,"Gävleborgs län"
81394,Torsåker,,,,"Gävleborgs län"
81395,Torsåker,,,,"Gävleborgs län"
81396,Torsåker,,,,"Gävleborgs län"
79026,Enviken,,,,"Gävleborgs län"
82201,Alfta,,,,"Gävleborgs län"
82221,Alfta,,,,"Gävleborgs län"
82222,Alfta,,,,"Gävleborgs län"
82225,Alfta,,,,"Gävleborgs län"
82230,Alfta,,,,"Gävleborgs län"
82231,Alfta,,,,"Gävleborgs län"
82240,Alfta,,,,"Gävleborgs län"
82280,Alfta,,,,"Gävleborgs län"
82291,Alfta,,,,"Gävleborgs län"
82298,Alfta,,,,"Gävleborgs län"
82299,Alfta,,,,"Gävleborgs län"
82801,Edsbyn,,,,"Gävleborgs län"
82821,Edsbyn,,,,"Gävleborgs län"
82822,Edsbyn,,,,"Gävleborgs län"
82823,Edsbyn,,,,"Gävleborgs län"
82825,Edsbyn,,,,"Gävleborgs län"
82830,Edsbyn,,,,"Gävleborgs län"
82831,Edsbyn,,,,"Gävleborgs län"
82832,Edsbyn,,,,"Gävleborgs län"
82833,Edsbyn,,,,"Gävleborgs län"
82834,Edsbyn,,,,"Gävleborgs län"
82880,Edsbyn,,,,"Gävleborgs län"
82881,Edsbyn,,,,"Gävleborgs län"
82891,Edsbyn,,,,"Gävleborgs län"
82892,Edsbyn,,,,"Gävleborgs län"
82893,Voxnabruk,,,,"Gävleborgs län"
82894,Edsbyn,,,,"Gävleborgs län"
82895,Viksjöfors,,,,"Gävleborgs län"
82899,Edsbyn,,,,"Gävleborgs län"
82070,Bergsjö,,,,"Gävleborgs län"
82071,Ilsbo,,,,"Gävleborgs län"
82072,Strömsbruk,,,,"Gävleborgs län"
82074,Stocka,,,,"Gävleborgs län"
82075,Harmånger,,,,"Gävleborgs län"
82076,Jättendal,,,,"Gävleborgs län"
82077,Gnarp,,,,"Gävleborgs län"
82495,Strömsbruk,,,,"Gävleborgs län"
82496,Stocka,,,,"Gävleborgs län"
82920,Bergsjö,,,,"Gävleborgs län"
82921,Bergsjö,,,,"Gävleborgs län"
82922,Harmånger,,,,"Gävleborgs län"
82923,Gnarp,,,,"Gävleborgs län"
82950,Bergsjö,,,,"Gävleborgs län"
82951,Bergsjö,,,,"Gävleborgs län"
82952,Bergsjö,,,,"Gävleborgs län"
82953,Bergsjö,,,,"Gävleborgs län"
82960,Gnarp,,,,"Gävleborgs län"
82961,Gnarp,,,,"Gävleborgs län"
82962,Gnarp,,,,"Gävleborgs län"
82991,Ilsbo,,,,"Gävleborgs län"
82995,Harmånger,,,,"Gävleborgs län"
82996,Jättendal,,,,"Gävleborgs län"
82041,Färila,,,,"Gävleborgs län"
82042,Korskrogen,,,,"Gävleborgs län"
82043,Kårböle,,,,"Gävleborgs län"
82050,Los,,,,"Gävleborgs län"
82051,Hamra,,,,"Gävleborgs län"
82700,Ljusdal,,,,"Gävleborgs län"
82701,Ljusdal,,,,"Gävleborgs län"
82702,Tallåsen,,,,"Gävleborgs län"
82721,Ljusdal,,,,"Gävleborgs län"
82722,Ljusdal,,,,"Gävleborgs län"
82723,Ljusdal,,,,"Gävleborgs län"
82724,Ljusdal,,,,"Gävleborgs län"
82725,Ljusdal,,,,"Gävleborgs län"
82728,Färila,,,,"Gävleborgs län"
82730,Ljusdal,,,,"Gävleborgs län"
82731,Ljusdal,,,,"Gävleborgs län"
82732,Ljusdal,,,,"Gävleborgs län"
82733,Ljusdal,,,,"Gävleborgs län"
82734,Ljusdal,,,,"Gävleborgs län"
82735,Ljusdal,,,,"Gävleborgs län"
82740,Tallåsen,,,,"Gävleborgs län"
82760,Färila,,,,"Gävleborgs län"
82761,Färila,,,,"Gävleborgs län"
82762,Färila,,,,"Gävleborgs län"
82763,Färila,,,,"Gävleborgs län"
82770,Los,,,,"Gävleborgs län"
82771,Hamra,,,,"Gävleborgs län"
82772,Korskrogen,,,,"Gävleborgs län"
82773,Kårböle,,,,"Gävleborgs län"
82780,Ljusdal,,,,"Gävleborgs län"
82781,Ljusdal,,,,"Gävleborgs län"
82782,Ljusdal,,,,"Gävleborgs län"
82791,Ljusdal,,,,"Gävleborgs län"
82792,Ljusdal,,,,"Gävleborgs län"
82793,Ljusdal,,,,"Gävleborgs län"
82794,Ljusdal,,,,"Gävleborgs län"
82795,Tallåsen,,,,"Gävleborgs län"
80002,Gävle,,,,"Gävleborgs län"
80004,Gävle,,,,"Gävleborgs län"
80006,Gävle,,,,"Gävleborgs län"
80008,Gävle,,,,"Gävleborgs län"
80010,Gävle,,,,"Gävleborgs län"
80011,Gävle,,,,"Gävleborgs län"
80014,Gävle,,,,"Gävleborgs län"
80015,Gävle,,,,"Gävleborgs län"
80100,Gävle,,,,"Gävleborgs län"
80101,Gävle,,,,"Gävleborgs län"
80102,Gävle,,,,"Gävleborgs län"
80103,Gävle,,,,"Gävleborgs län"
80104,Gävle,,,,"Gävleborgs län"
80105,Gävle,,,,"Gävleborgs län"
80106,Gävle,,,,"Gävleborgs län"
80107,Gävle,,,,"Gävleborgs län"
80108,Gävle,,,,"Gävleborgs län"
80126,Gävle,,,,"Gävleborgs län"
80127,Gävle,,,,"Gävleborgs län"
80128,Gävle,,,,"Gävleborgs län"
80129,Gävle,,,,"Gävleborgs län"
80130,Gävle,,,,"Gävleborgs län"
80131,Gävle,,,,"Gävleborgs län"
80132,Gävle,,,,"Gävleborgs län"
80133,Gävle,,,,"Gävleborgs län"
80134,Gävle,,,,"Gävleborgs län"
80135,Gävle,,,,"Gävleborgs län"
80136,Gävle,,,,"Gävleborgs län"
80137,Gävle,,,,"Gävleborgs län"
80138,Gävle,,,,"Gävleborgs län"
80139,Gävle,,,,"Gävleborgs län"
80170,Gävle,,,,"Gävleborgs län"
80171,Gävle,,,,"Gävleborgs län"
80172,Gävle,,,,"Gävleborgs län"
80173,Gävle,,,,"Gävleborgs län"
80174,Gävle,,,,"Gävleborgs län"
80176,Gävle,,,,"Gävleborgs län"
80181,Gävle,,,,"Gävleborgs län"
80182,Gävle,,,,"Gävleborgs län"
80183,Gävle,,,,"Gävleborgs län"
80184,Gävle,,,,"Gävleborgs län"
80185,Gävle,,,,"Gävleborgs län"
80186,Gävle,,,,"Gävleborgs län"
80187,Gävle,,,,"Gävleborgs län"
80188,Gävle,,,,"Gävleborgs län"
80200,Gävle,,,,"Gävleborgs län"
80210,Gävle,,,,"Gävleborgs län"
80250,Gävle,,,,"Gävleborgs län"
80251,Gävle,,,,"Gävleborgs län"
80252,Gävle,,,,"Gävleborgs län"
80253,Gävle,,,,"Gävleborgs län"
80254,Gävle,,,,"Gävleborgs län"
80255,Gävle,,,,"Gävleborgs län"
80256,Gävle,,,,"Gävleborgs län"
80257,Gävle,,,,"Gävleborgs län"
80258,Gävle,,,,"Gävleborgs län"
80260,Gävle,,,,"Gävleborgs län"
80261,Gävle,,,,"Gävleborgs län"
80262,Gävle,,,,"Gävleborgs län"
80263,Gävle,,,,"Gävleborgs län"
80264,Gävle,,,,"Gävleborgs län"
80265,Gävle,,,,"Gävleborgs län"
80266,Gävle,,,,"Gävleborgs län"
80267,Gävle,,,,"Gävleborgs län"
80269,Gävle,,,,"Gävleborgs län"
